Index, Time, Depth_0,Depth_1,Depth_2,Depth_5,Depth_10,Depth_30
33,01-Jun-2028,560.564085125034353040973655879498,324.389051922334090249933069571853,187.718512904617739422974409535527,36.377249801816866181525256251916,2.360665509300368558598393065040,0.000041865166502193427674506643
34,01-Jul-2028,560.564084763792948251648340374231,324.389051804168786929949419572949,187.718517208271094887095387093723,36.377250006896893808061577146873,2.360665512064649806944771626149,0.000041865166502193373464398019
35,01-Aug-2028,560.564084618763445178046822547913,324.389051756790820491005433723330,187.718515159430069161317078396678,36.377249885537310092331608757377,2.360665509665374806047566380585,0.000041865166502194288259981053
36,01-Sep-2028,560.564084790977290140290278941393,324.389051813039202443178510293365,187.718514907847634276549797505140,36.377249874657550776646530721337,2.360665509603440792574247097946,0.000041865166502193630962413984
37,01-Oct-2028,560.564085128425517723371740430593,324.389051923422357504023239016533,187.718514946716226177159114740789,36.377249877591715687685791635886,2.360665509631994396499976573978,0.000041865166502196578637070429
38,01-Nov-2028,560.564085466934784562909044325352,324.389052034406859092996455729008,187.718516291132772266792017035186,36.377249963521151698842004407197,2.360665511943520478155278397026,0.000041865166502193393793188753
39,01-Dec-2028,560.564085701259386951278429478407,324.389052111418322965619154274464,187.718513071497028477097046561539,36.377249807688031069119460880756,2.360665509321902444384022601298,0.000041865166502193434450770221
40,01-Jan-2029,560.564085845515137407346628606319,324.389052158920492274774005636573,187.718513667447439274837961420417,36.377249826504737484356155619025,2.360665509382729787546395527897,0.000041865166502193441227033799
41,01-Feb-2029,560.564085907256981045065913349390,324.389052179274870013614417985082,187.718513785906537805203697644174,36.377249830647969019992160610855,2.360665509398220507364385412075,0.000041865166502193441227033799
42,01-Mar-2029,560.564085889216016767022665590048,324.389052173321147165552247315645,187.718513811966516868778853677213,36.377249831583185368799604475498,2.360665509401861594795946075465,0.000041865166502193448003297377
43,01-Apr-2029,560.564085761537171492818742990494,324.389052131243886378797469660640,187.718513781628786318833590485156,36.377249830494356785948184551671,2.360665509397621431020297677605,0.000041865166502193441227033799
44,01-May-2029,560.564085501393947197357192635536,324.389052045694654680119128897786,187.718513636752192041967646218836,36.377249825399530891445465385914,2.360665509378415904961912019644,0.000041865166502193441227033799
45,01-Jun-2029,560.564085110239602727233432233334,324.389051917422477799846092239022,187.718512878922496156519628129900,36.377249800998669115870143286884,2.360665509297669384380924384459,0.000041865166502193427674506643
46,01-Jul-2029,560.564084744610340749204624444246,324.389051797822844491747673600912,187.718517151914255691735888831317,36.377250001884874563984340056777,2.360665511717790376877701419289,0.000041865166502193373464398019
47,01-Aug-2029,560.564084595672738942084833979607,324.389051749169198046729434281588,187.718515161088078002649126574397,36.377249885530844153436191845685,2.360665509664508832088358758483,0.000041865166502194145958445914
48,01-Sep-2029,560.564084767256304075999651104212,324.389051805209874146385118365288,187.718514910044632415520027279854,36.377249874689589148601953638718,2.360665509603048217712739642593,0.000041865166502193617409886828
49,01-Oct-2029,560.564085107310120292822830379009,324.389051916440735112701077014208,187.718514942346871521294815465808,36.377249877304436154190625529736,2.360665509629251257450732737198,0.000041865166502194715164586469
50,01-Nov-2029,560.564085449659387450083158910275,324.389052028678804617811692878604,187.718516159269142917764838784933,36.377249952605005489658651640639,2.360665511092688184646704030456,0.000041865166502193393793188753
51,01-Dec-2029,560.564085687101396615616977214813,324.389052106711005762917920947075,187.718513016330547316101728938520,36.377249806040936164208687841892,2.360665509316919319360295048682,0.000041865166502193434450770221
52,01-Jan-2030,560.564085833499916589062195271254,324.389052154916555537056410685182,187.718513657034918651334010064602,36.377249826138132959840731928125,2.360665509381337567873515581596,0.000041865166502193441227033799
53,01-Feb-2030,560.564085896500728267710655927658,324.389052175685151269135531038046,187.718513780807825241936370730400,36.377249830461153123906115069985,2.360665509397465111618430455565,0.000041865166502193441227033799
54,01-Mar-2030,560.564085878993523692770395427942,324.389052169907643019541865214705,187.718513808163692146990797482431,36.377249831442128424896509386599,2.360665509401279837931042493437,0.000041865166502193448003297377
55,01-Apr-2030,560.564085751128686752053909003735,324.389052127769957678538048639894,187.718513777679390841512940824032,36.377249830348439729732490377501,2.360665509397023242854629643261,0.000041865166502193441227033799
56,01-May-2030,560.564085489642138782073743641376,324.389052041779677892918698489666,187.718513630425690053016296587884,36.377249825172022212882438907400,2.360665509377521953382483843598,0.000041865166502193441227033799
57,01-Jun-2030,560.564085095396535507461521774530,324.389051912494380758289480581880,187.718512852901596943411277607083,36.377249800170950777555844979361,2.360665509294941344364815449808,0.000041865166502193427674506643
58,01-Jul-2030,560.564084725354518923268187791109,324.389051791452175166341476142406,187.718517101096523447267827577889,36.377249997429650818503432674333,2.360665511463007515402523495140,0.000041865166502193373464398019
59,01-Aug-2030,560.564084572459250921383500099182,324.389051741506591497454792261124,187.718515163075721829955000430346,36.377249885540408058659522794187,2.360665509663760985858971253037,0.000041865166502194051090755822
60,01-Sep-2030,560.564084743370244723337236791849,324.389051797325862480647629126906,187.718514912492196344828698784113,36.377249874733159629158762982115,2.360665509602731582106116547948,0.000041865166502193610633623250
61,01-Oct-2030,560.564085086025102100393269211054,324.389051909402894580125575885177,187.718514938565363081579562276602,36.377249877047390214102051686496,2.360665509626756808359004935483,0.000041865166502194254378663163
62,01-Nov-2030,560.564085432239949113863985985518,324.389052022902944827364990487695,187.718516047077713437829515896738,36.377249943820906707969697890803,2.360665510685166612603325120290,0.000041865166502193387016925175
63,01-Dec-2030,560.564085672829605755396187305450,324.389052101965830843255389481783,187.718512956407465708252857439220,36.377249804271507116482098354027,2.360665509311638210476758104051,0.000041865166502193427674506643
64,01-Jan-2031,560.564085821395110542653128504753,324.389052150882719161018030717969,187.718513646269798300636466592550,36.377249825759726320484332973137,2.360665509379903603814909729408,0.000041865166502193441227033799
65,01-Feb-2031,560.564085885671147480024956166744,324.389052172070876167708775028586,187.718513775597926951377303339541,36.377249830270365293927170569077,2.360665509396694616839340596925,0.000041865166502193441227033799
66,01-Mar-2031,560.564085868709071291959844529629,324.389052166473277338809566572309,187.718513804299277580867055803537,36.377249831298811955093697179109,2.360665509400688755192732060095,0.000041865166502193448003297377
67,01-Apr-2031,560.564085740668929247476626187563,324.389052124278634892107220366597,187.718513773681706879870034754276,36.377249830200732105822680750862,2.360665509396417505172394157853,0.000041865166502193441227033799
68,01-May-2031,560.564085477846219873754307627678,324.389052037849637599720153957605,187.718513624044760490505723282695,36.377249824942524014659284148365,2.360665509376620008197278366424,0.000041865166502193441227033799
69,01-Jun-2031,560.564085080507311431574635207653,324.389051907550367559451842680573,187.718512826572464291530195623636,36.377249799334215651924751000479,2.360665509292186214906905661337,0.000041865166502193427674506643
70,01-Jul-2031,560.564084706027983884268905967474,324.389051785057517918176017701626,187.718517055268534932110924273729,36.377249993457098753424361348152,2.360665511268322802607144694775,0.000041865166502193366688134440
71,01-Aug-2031,560.564084549125141165859531611204,324.389051733803739807626698166132,187.718515165381461429205955937505,36.377249885565348108684702310711,2.360665509663124606021256113308,0.000041865166502193983328120042
72,01-Sep-2031,560.564084719320476324355695396662,324.389051789387565349898068234324,187.718514915180975322073209099472,36.377249874787779049256641883403,2.360665509602486444862279313384,0.000041865166502193610633623250
73,01-Oct-2031,560.564085064571258953947108238935,324.389051902309176966809900477529,187.718514935333615767376613803208,36.377249876818375184939213795587,2.360665509624488400675090815639,0.000041865166502194044314492244
74,01-Nov-2031,560.564085414676583241089247167110,324.389052017079336565075209364295,187.718515950634042610545293428004,36.377249936610446923168638022617,2.360665510446331882832282644813,0.000041865166502193387016925175
75,01-Dec-2031,560.564085658444582804804667830467,324.389052097182911893469281494617,187.718512891137265796714928001165,36.377249802366989683832798618823,2.360665509306035136916079864022,0.000041865166502193427674506643
76,01-Jan-2032,560.564085809201515075983479619026,324.389052146819153676915448158979,187.718513635139686357433674857020,36.377249825369126767782290698960,2.360665509378427451281368121272,0.000041865166502193441227033799
77,01-Feb-2032,560.564085874769148176710586994886,324.389052168432272083009593188763,187.718513770275393426345544867218,36.377249830075562897491181502119,2.360665509395908134848696136032,0.000041865166502193441227033799
78,01-Mar-2032,560.564085856233987215091474354267,324.389052162316033900424372404814,187.718513799999271896012942306697,36.377249831139799596257944358513,2.360665509400036388143462318112,0.000041865166502193448003297377
79,01-Apr-2032,560.564085723710945785569492727518,324.389052118647157385566970333457,187.718513767318853524557198397815,36.377249829968477001784776803106,2.360665509395484473742499176296,0.000041865166502193441227033799
80,01-May-2032,560.564085454778933126362971961498,324.389052030217328592698322609067,187.718513608047260277089662849903,36.377249824380982090588076971471,2.360665509374502590844713267870,0.000041865166502193441227033799
81,01-Jun-2032,560.564085051719644070544745773077,324.389051898054731282172724604607,187.718512724088270715583348646760,36.377249796239439660894277039915,2.360665509282787510869638936128,0.000041865166502193427674506643
82,01-Jul-2032,560.564084676709853738429956138134,324.389051775397433630132582038641,187.718516799151842633364140056074,36.377249975351865884931612526998,2.360665510730481475576425509644,0.000041865166502193359911870862
83,01-Aug-2032,560.564084526211900083580985665321,324.389051726237369166483404114842,187.718515153091402680729515850544,36.377249884927756795605091610923,2.360665509658415484040006049327,0.000041865166502193874907902793
84,01-Sep-2032,560.564084704975812201155349612236,324.389051784619766749528935179114,187.718514914521222181065240874887,36.377249874720988032095192465931,2.360665509601761691271804011194,0.000041865166502193603857359672
85,01-Oct-2032,560.564085055325222128885798156261,324.389051899211949603341054171324,187.718514938965910232582245953381,36.377249876953918317212810507044,2.360665509624995550552739587147,0.000041865166502194017209437932
86,01-Nov-2032,560.564085406923936716339085251093,324.389052014475680607574759051204,187.718515983962447535304818302393,36.377249938577392640581820160151,2.360665510483559881294013393926,0.000041865166502193387016925175
87,01-Dec-2032,560.564085650419087869522627443075,324.389052094491773914342047646642,187.718512893332359681153320707381,36.377249802367622066867625107989,2.360665509305731379896542421193,0.000041865166502193427674506643
88,01-Jan-2033,560.564085800377824853057973086834,324.389052143865683319745585322380,187.718513631923656248545739799738,36.377249825248533454669086495414,2.360665509377922077760558750015,0.000041865166502193441227033799
89,01-Feb-2033,560.564085864582125395827461034060,324.389052165028999752394156530499,187.718513766962701083684805780649,36.377249829952262416554731316864,2.360665509395396544078948863898,0.000041865166502193441227033799
90,01-Mar-2033,560.564085845837212218611966818571,324.389052158843753659311914816499,187.718513796372803881240542978048,36.377249831004974112147465348244,2.360665509399477723917470939341,0.000041865166502193448003297377
91,01-Apr-2033,560.564085713128861243603751063347,324.389052115114509433624334633350,187.718513763198700416978681460023,36.377249829816300064067036146298,2.360665509394860972491869688383,0.000041865166502193441227033799
92,01-May-2033,560.564085442828854866093024611473,324.389052026235503944917581975460,187.718513601393567569175502285361,36.377249824141969725133094470948,2.360665509373565118522719785688,0.000041865166502193441227033799
93,01-Jun-2033,560.564085036612141266232356429100,324.389051893037787976936670020223,187.718512694725546907648094929755,36.377249795318306269109598360956,2.360665509279803231379446515348,0.000041865166502193427674506643
94,01-Jul-2033,560.564084657091484586999285966158,324.389051768905744665971724316478,187.718516769333632510097231715918,36.377249972893785923133691539988,2.360665510658570998003824570333,0.000041865166502193359911870862
95,01-Aug-2033,560.564084502555601829953957349062,324.389051718427595005778130143881,187.718515156095520524104358628392,36.377249884986994743485411163419,2.360665509658037120033213795978,0.000041865166502193841026584903
96,01-Sep-2033,560.564084680645350999839138239622,324.389051776588075881591066718102,187.718514917602846026056795381010,36.377249874793598394262517103925,2.360665509601633349490157343098,0.000041865166502193597081096094
97,01-Oct-2033,560.564085033657306667009834200144,324.389051892046666125679621472955,187.718514936346423382929060608149,36.377249876755797686200821772218,2.360665509622970947845033151680,0.000041865166502193908789220683
98,01-Nov-2033,560.564085389198453412973321974277,324.389052008597616350016323849559,187.718515898462527502488228492439,36.377249932395699261178378947079,2.360665510317797810557749471627,0.000041865166502193380240661597
99,01-Dec-2033,560.564085635899118642555549740791,324.389052089663380229467293247581,187.718512823431154856734792701900,36.377249800345737185125472024083,2.360665509299843201063140440965,0.000041865166502193427674506643
100,01-Jan-2034,560.564085788063835025241132825613,324.389052139761531634576385840774,187.718513620437335021051694639027,36.377249824845819148322334513068,2.360665509376401960395241985680,0.000041865166502193441227033799
101,01-Feb-2034,560.564085853567803496844135224819,324.389052161352537950733676552773,187.718513761498257963467040099204,36.377249829752315690711839124560,2.360665509394589633984651300125,0.000041865166502193441227033799
102,01-Mar-2034,560.564085835380979006004054099321,324.389052155351464534760452806950,187.718513792342491797171533107758,36.377249830855561185671831481159,2.360665509398862216272618752555,0.000041865166502193441227033799
103,01-Apr-2034,560.564085702498459795606322586536,324.389052111565490577049786224961,187.718513759032532561832340434194,36.377249829662417823783471249044,2.360665509394230365813882599468,0.000041865166502193441227033799
104,01-May-2034,560.564085430838986212620511651039,324.389052022239923189772525802255,187.718513594692296919674845412374,36.377249823901195213693426921964,2.360665509372620096684158852440,0.000041865166502193441227033799
105,01-Jun-2034,560.564085021463483826664742082357,324.389051888006633816985413432121,187.718512665073802736515062861145,36.377249794388916370735387317836,2.360665509276794082893502491061,0.000041865166502193427674506643
106,01-Jul-2034,560.564084637407631817040964961052,324.389051762391829925036290660501,187.718516742557568477423046715558,36.377249970682264290644525317475,2.360665510597480309940010556602,0.000041865166502193353135607284
107,01-Aug-2034,560.564084478783684062364045530558,324.389051710579167320247506722808,187.718515159377375312033109366894,36.377249885059406153686722973362,2.360665509657750238403650655528,0.000041865166502193813921530591
108,01-Sep-2034,560.564084656155273478361777961254,324.389051768503463790693785995245,187.718514920902720177764422260225,36.377249874876071089602191932499,2.360665509601567180197889683768,0.000041865166502193590304832516
109,01-Oct-2034,560.564085011823863169411197304726,324.389051884826528748817509040236,187.718514934205444433246157132089,36.377249876581650767093378817663,2.360665509621131974427044042386,0.000041865166502193841026584903
110,01-Nov-2034,560.564085371331998430832754820585,324.389052002672769958735443651676,187.718515823764647620919276960194,36.377249927171760646160691976547,2.360665510201489958319598372327,0.000041865166502193373464398019
111,01-Dec-2034,560.564085621268532122485339641571,324.389052084798208852589596062899,187.718512746975733307408518157899,36.377249798163745708734495565295,2.360665509293588648631612159079,0.000041865166502193427674506643
112,01-Jan-2035,560.564085775663556887593585997820,324.389052135628503492625895887613,187.718513608567832307016942650080,36.377249824430350599868688732386,2.360665509374837434108940215083,0.000041865166502193441227033799
113,01-Feb-2035,560.564085842483677879499737173319,324.389052157652599817083682864904,187.718513755920241692365380004048,36.377249829548325976702471962199,2.360665509393767180768008984160,0.000041865166502193441227033799
114,01-Mar-2035,560.564085824866310758807230740786,324.389052151839393900445429608226,187.718513788251698315434623509645,36.377249830703931365860626101494,2.360665509398237382754359714454,0.000041865166502193441227033799
115,01-Apr-2035,560.564085691821105683629866689444,324.389052108000498719775350764394,187.718513754821259453819948248565,36.377249829506865808070870116353,2.360665509393592653708537909552,0.000041865166502193441227033799
116,01-May-2035,560.564085418810691407998092472553,324.389052018231211604870622977614,187.718513587946290499530732631683,36.377249823658758032252080738544,2.360665509371668413507450168254,0.000041865166502193441227033799
117,01-Jun-2035,560.564085006275490741245448589325,324.389051882961837236507562920451,187.718512635159981982724275439978,36.377249793452030246498907217756,2.360665509273762729947065963643,0.000041865166502193427674506643
118,01-Jul-2035,560.564084617661251286335755139589,324.389051755856598902028053998947,187.718516718591217795619741082191,36.377249968692709103379456792027,2.360665510545088441318739569397,0.000041865166502193353135607284
119,01-Aug-2035,560.564084454898761578078847378492,324.389051702692995604593306779861,187.718515162929179496131837368011,36.377249885144550489712855778635,2.360665509657550842348427977413,0.000041865166502193793592739857
120,01-Sep-2035,560.564084631507512312964536249638,324.389051760366498911025701090693,187.718514924413625521992798894644,36.377249874968036635891621699557,2.360665509601560074770532082766,0.000041865166502193590304832516
121,01-Oct-2035,560.564084989825687443953938782215,324.389051877551821689849020913243,187.718514932515176951710600405931,36.377249876429907260444451821968,2.360665509619463975354847207200,0.000041865166502193793592739857
122,01-Nov-2035,560.564085353325481264619156718254,324.389051996701368807407561689615,187.718515758071504251347505487502,36.377249922706134555028256727383,2.360665510115475651531369294389,0.000041865166502193373464398019
123,01-Dec-2035,560.564085606528010430338326841593,324.389052079896316627127816900611,187.718512663067940593464300036430,36.377249795803614063061104388908,2.360665509286935748178848371026,0.000041865166502193427674506643
124,01-Jan-2036,560.564085763177672561141662299633,324.389052131466826267569558694959,187.718513596302017276684637181461,36.377249824001737010803481098264,2.360665509373227610723233738099,0.000041865166502193441227033799
125,01-Feb-2036,560.564085831330430664820596575737,324.389052153929355881700757890940,187.718513750227543823712039738894,36.377249829340236431107769021764,2.360665509392929184429021916003,0.000041865166502193441227033799
126,01-Mar-2036,560.564085812082225857011508196592,324.389052147578524909476982429624,187.718513783696010932544595561922,36.377249830535568264622270362452,2.360665509397546824033042867086,0.000041865166502193441227033799
127,01-Apr-2036,560.564085674399848358007147908211,324.389052102214691331028006970882,187.718513748016277986607747152448,36.377249829258744284743443131447,2.360665509392597893878473769291,0.000041865166502193441227033799
128,01-May-2036,560.564085395086067364900372922421,324.389052010380964929936453700066,187.718513570373147558711934834719,36.377249823043790399879071628675,2.360665509369360037794649542775,0.000041865166502193441227033799
129,01-Jun-2036,560.564084976673143501102458685637,324.389051873196876840665936470032,187.718512508538566407878533937037,36.377249789713616223707504104823,2.360665509262731998063600258320,0.000041865166502193420898243065
130,01-Jul-2036,560.564084587561865191673859953880,324.389051745938047588424524292350,187.718516535436407366432831622660,36.377249956953299658835021546111,2.360665510340155037738441023976,0.000041865166502193339583080128
131,01-Aug-2036,560.564084431464721092197578400373,324.389051694952968318830244243145,187.718515152903762555069988593459,36.377249884619011766062612878159,2.360665509653682825330633932026,0.000041865166502193746158894810
132,01-Sep-2036,560.564084616942182037746533751488,324.389051755523041720152832567692,187.718514924489397799334255978465,36.377249874935429829747590702027,2.360665509601057809874191661947,0.000041865166502193583528568938
133,01-Oct-2036,560.564084980509619526856113225222,324.389051874428446353704202920198,187.718514936698085193711449392140,36.377249876591974953043973073363,2.360665509620157198611423154944,0.000041865166502193786816476279
134,01-Nov-2036,560.564085345515309199981857091188,324.389051994076169194158865138888,187.718515788446467240646597929299,36.377249924376648948509682668373,2.360665510136354061643260138226,0.000041865166502193373464398019
135,01-Dec-2036,560.564085598401788956834934651852,324.389052077169765198050299659371,187.718512670809190012732869945467,36.377249795932620202165708178654,2.360665509286893559703912615078,0.000041865166502193427674506643
136,01-Jan-2037,560.564085754200618794129695743322,324.389052128460832591372309252620,187.718513593199986644322052598000,36.377249823883992974060674896464,2.360665509372726234005313017406,0.000041865166502193441227033799
137,01-Feb-2037,560.564085820927175518590956926346,324.389052150453039757849182933569,187.718513746803665753759560175240,36.377249829212651377474685432389,2.360665509392398497823251091177,0.000041865166502193441227033799
138,01-Mar-2037,560.564085801463420466461684554815,324.389052144031268198887119069695,187.718513779888439785281661897898,36.377249830394021046231500804424,2.360665509396960626276040784433,0.000041865166502193441227033799
139,01-Apr-2037,560.564085663609148468822240829468,324.389052098611387009441386908293,187.718513743688873773862724192441,36.377249829098929012616281397641,2.360665509391942862293944926932,0.000041865166502193441227033799
140,01-May-2037,560.564085382914299771073274314404,324.389052006323822752165142446756,187.718513563363842422404559329152,36.377249822792151690009632147849,2.360665509368373715659572553704,0.000041865166502193441227033799
141,01-Jun-2037,560.564084961278922492056153714657,324.389051868083015506272204220295,187.718512475117563553794752806425,36.377249788682064490785705856979,2.360665509259451955159647695837,0.000041865166502193420898243065
142,01-Jul-2037,560.564084567536156100686639547348,324.389051739309820732160005718470,187.718516520386003776366123929620,36.377249955683559790031722513959,2.360665510312825343675058320514,0.000041865166502193339583080128
143,01-Aug-2037,560.564084407270229348796419799328,324.389051686963910015037981793284,187.718515157029258944021421484649,36.377249884731647000535303959623,2.360665509653679272616955131525,0.000041865166502193732606367654
144,01-Sep-2037,560.564084592026347309001721441746,324.389051747296832672873279079795,187.718514928339999414674821309745,36.377249875042679150283220224082,2.360665509601146627716161674471,0.000041865166502193583528568938
145,01-Oct-2037,560.564084958309535977605264633894,324.389051867086095626291353255510,187.718514935506448182422900572419,36.377249876464780697915557539091,2.360665509618672608382894395618,0.000041865166502193746158894810
146,01-Nov-2037,560.564085327357247479085344821215,324.389051988053722652693977579474,187.718515728976143464024062268436,36.377249920414051587158610345796,2.360665510067107231151339874486,0.000041865166502193366688134440
147,01-Dec-2037,560.564085583535756995843257755041,324.389052072225524625537218526006,187.718512580899954400592832826078,36.377249793428774182757479138672,2.360665509279913809592699180939,0.000041865166502193427674506643
148,01-Jan-2038,560.564085741602866619359701871872,324.389052124261297649354673922062,187.718513580577166521834442391992,36.377249823443257525923399953172,2.360665509371072445787831384223,0.000041865166502193441227033799
149,01-Feb-2038,560.564085809669904847396537661552,324.389052146694609746191417798400,187.718513740974913162062875926495,36.377249828999630665293807396665,2.360665509391540517469820770202,0.000041865166502193441227033799
150,01-Mar-2038,560.564085790789363272779155522585,324.389052140465253160073189064860,187.718513775638825791247654706240,36.377249830236536354277632199228,2.360665509396311811940449842950,0.000041865166502193441227033799
151,01-Apr-2038,560.564085652775133894465398043394,324.389052094993246555532095953822,187.718513739319718069964437745512,36.377249828937550546470447443426,2.360665509391281613460478183697,0.000041865166502193441227033799
152,01-May-2038,560.564085370708539812767412513494,324.389052002254970830108504742384,187.718513556319294366403482854366,36.377249822539148738087533274665,2.360665509367381176275557663757,0.000041865166502193434450770221
153,01-Jun-2038,560.564084945851163865881972014904,324.389051862957501271012006327510,187.718512441488968534031300805509,36.377249787644700518285389989614,2.360665509256154592776510980912,0.000041865166502193420898243065
154,01-Jul-2038,560.564084547454058338189497590065,324.389051732662323956901673227549,187.718516507240536839162814430892,36.377249954547068000465515069664,2.360665510288639357128204210312,0.000041865166502193332806816550
155,01-Aug-2038,560.564084382968644604261498898268,324.389051678938983513944549486041,187.718515161395430368429515510798,36.377249884855451966814143816009,2.360665509653749882801321291481,0.000041865166502193719053840498
156,01-Sep-2038,560.564084566957603783521335572004,324.389051739019748765713302418590,187.718514932383811810723273083568,36.377249875158518932494189357385,2.360665509601287403995684144320,0.000041865166502193576752305360
157,01-Oct-2038,560.564084935948471866140607744455,324.389051859690368928568204864860,187.718514934713027741963742300868,36.377249876357076630029041552916,2.360665509617331903058357056580,0.000041865166502193719053840498
